id,email,directorate,created_at,updated_at,first_login_at
782,user782@email.com,FINANCE,2020-02-17T12:18:01.897,2021-05-03T13:14:35.689,2022-03-04
783,user783@email.com,INTERNAL AUDIT,2020-02-17T12:18:02.097,2021-05-03T13:14:34.646,2022-03-04
784,user784@email.com,ECOMMERCE,2020-02-17T12:18:02.208,2021-05-03T13:14:39.752,2022-03-04
785,user785@email.com,INTERNAL AUDIT,2020-02-17T12:18:02.486,2021-05-03T13:14:40.820,2022-03-04
786,user786@email.com,FINANCE,2020-02-17T12:18:02.598,2021-05-03T13:14:35.068,2022-03-04
787,user787@email.com,PRODUCT,2020-02-17T12:18:02.826,2021-05-03T13:14:35.309,2022-03-04
788,user788@email.com,IT,2020-02-17T12:18:02.997,2021-05-03T13:14:38.389,2022-03-01
789,user789@email.com,PRODUCT,2020-02-17T12:18:03.207,2021-05-03T13:14:39.758,2022-02-24
790,user790@email.com,HUMAN CAPITAL,2020-02-17T12:18:03.330,2021-05-03T13:14:36.386,2022-02-25
791,user791@email.com,FINANCE,2020-02-17T12:18:03.570,2021-05-03T13:14:35.133,2022-03-01
792,user792@email.com,OPERATIONAL,2020-02-17T12:18:03.863,2021-05-03T13:14:35.867,2022-03-01
793,user793@email.com,OPERATIONAL,2020-02-17T12:18:03.985,2021-05-03T13:14:36.646,2022-02-25
794,user794@email.com,OPERATIONAL,2020-02-17T12:18:04.130,2021-05-03T13:14:40.077,2022-02-25
795,user795@email.com,FINANCE,2020-02-17T12:18:04.450,2021-05-03T13:14:35.331,2022-02-25
796,user796@email.com,IT,2020-02-17T12:18:04.567,2021-07-02T03:25:04.992,2022-03-01
797,user797@email.com,F&B,2020-02-17T12:18:04.692,2021-05-03T13:14:38.764,2022-03-01
798,user798@email.com,IT,2020-02-17T12:18:04.793,2021-05-03T13:14:38.616,2022-02-25
799,user799@email.com,FINANCE,2020-02-17T12:18:05.218,2021-07-02T01:50:12.011,2022-03-01
800,user800@email.com,OPERATIONAL,2020-02-17T12:18:05.453,2021-05-03T13:14:40.251,2022-03-11
801,user801@email.com,INTERNAL AUDIT,2020-02-17T12:18:05.571,2021-05-03T13:14:39.528,2022-03-13
802,user802@email.com,HUMAN CAPITAL,2020-02-17T12:18:05.680,2021-05-03T13:14:39.610,2022-03-11
803,user803@email.com,F&B,2020-02-17T12:18:05.881,2021-05-03T13:14:35.052,2022-03-11
804,user804@email.com,FINANCE,2020-02-17T12:18:06.106,2021-05-03T13:14:38.974,2022-03-13
805,user805@email.com,IT,2020-02-17T12:18:06.226,2021-05-03T13:14:38.813,2022-03-07
806,user806@email.com,FINANCE,2020-02-17T12:18:06.338,2021-05-03T13:14:36.349,2022-03-11
807,user807@email.com,MARKETING,2020-02-17T12:18:06.564,2021-05-03T13:14:35.111,2022-03-07
808,user808@email.com,PRODUCT,2020-02-17T12:18:06.795,2021-05-03T13:14:34.004,2022-02-25
809,user809@email.com,OPERATIONAL,2020-02-17T12:18:07.119,2021-05-11T04:14:17.113,2022-02-28
810,user810@email.com,HUMAN CAPITAL,2020-02-17T12:18:07.246,2021-05-03T13:14:35.536,2022-02-25
811,user811@email.com,MARKETING,2020-02-17T12:18:07.370,2021-05-03T13:14:34.285,2022-02-25
812,user812@email.com,MARKETING,2020-02-17T12:18:07.490,2021-05-03T13:14:39.202,2022-02-25
813,user813@email.com,OPERATIONAL,2020-02-17T12:18:07.621,2021-05-03T13:14:35.400,2022-03-11
814,user814@email.com,FINANCE,2020-02-17T12:18:07.739,2021-05-03T13:14:35.353,2022-02-28
815,user815@email.com,FINANCE,2020-02-17T12:18:07.856,2021-05-03T13:14:35.453,2022-03-04
816,user816@email.com,RESEARCH AND DEVELOPMENT,2020-02-17T12:18:07.976,2021-05-03T13:14:40.862,2022-03-04
817,user817@email.com,MARKETING,2020-02-17T12:18:08.101,2021-05-03T13:14:35.785,2022-03-01
818,user818@email.com,FINANCE,2020-02-17T12:18:08.318,2021-05-03T13:14:35.421,2022-03-04
819,user819@email.com,MARKETING,2020-02-17T12:18:08.432,2021-05-03T13:14:36.603,2022-03-07
820,user820@email.com,MARKETING,2020-02-17T12:18:08.664,2021-05-03T13:14:35.460,2022-03-15
821,user821@email.com,OPERATIONAL,2020-02-17T12:18:08.907,2021-05-03T13:14:38.654,2022-03-06
822,user822@email.com,INTERNAL AUDIT,2020-02-17T12:18:09.120,2021-05-03T13:14:36.461,2022-03-06
823,user823@email.com,IT,2020-02-17T12:18:09.335,2021-05-03T13:14:39.422,2022-03-16
824,user824@email.com,ECOMMERCE,2020-02-17T12:18:09.559,2021-05-03T13:14:39.142,2022-03-07
825,user825@email.com,IT,2020-02-17T12:18:09.777,2021-05-03T13:14:40.040,2022-02-25
826,user826@email.com,OPERATIONAL,2020-02-17T13:04:38.574,2021-05-03T13:14:36.014,2022-02-25
827,user827@email.com,FINANCE,2020-02-24T07:37:27.447,2021-05-31T02:46:46.352,2022-02-24
828,user828@email.com,FINANCE,2020-02-24T07:38:22.312,2021-05-31T02:46:46.504,2022-02-25
829,user829@email.com,MARKETING,2020-02-24T07:39:06.043,2021-05-31T02:46:46.649,2022-02-24
830,user830@email.com,MARKETING,2020-02-24T07:39:06.242,2021-05-31T02:46:46.924,2022-03-06
831,user831@email.com,MARKETING,2020-02-24T07:39:06.320,2021-05-31T02:46:47.051,2022-02-24
832,user832@email.com,ECOMMERCE,2020-02-24T07:39:06.459,2021-05-31T02:46:47.177,2022-03-01
833,user833@email.com,FINANCE,2020-02-24T07:39:06.655,2021-05-31T02:46:47.304,2022-02-25
834,user834@email.com,FINANCE,2020-02-24T07:39:06.722,2021-05-31T02:46:47.429,2022-02-24
835,user835@email.com,HUMAN CAPITAL,2020-02-24T07:39:06.866,2021-05-31T02:46:47.547,2022-02-25
836,user836@email.com,ECOMMERCE,2020-02-24T07:39:06.949,2021-05-31T02:46:47.673,2022-03-02
837,user837@email.com,ECOMMERCE,2020-02-24T07:39:07.037,2021-05-31T02:46:47.809,2022-03-02
838,user838@email.com,OPERATIONAL,2020-02-24T07:39:07.172,2021-05-31T02:46:48.001,2022-02-25
839,user839@email.com,ECOMMERCE,2020-02-24T07:39:07.248,2021-05-03T13:14:40.921,2022-03-04
840,user840@email.com,IT,2020-02-24T07:39:07.355,2021-05-31T02:46:48.323,2022-03-04
841,user841@email.com,HUMAN CAPITAL,2020-02-24T07:39:07.454,2021-05-31T02:46:48.459,2022-02-25
842,user842@email.com,MARKETING,2020-02-24T07:39:07.577,2021-05-31T02:46:48.614,2022-03-02
843,user843@email.com,F&B,2020-02-24T07:39:07.676,2021-05-31T02:46:50.224,2022-03-02
844,user844@email.com,FINANCE,2020-02-24T07:39:07.754,2021-05-31T02:46:50.420,2022-03-02
845,user845@email.com,FINANCE,2020-02-24T07:39:07.836,2021-05-31T02:46:51.232,2022-03-04
846,user846@email.com,F&B,2020-02-24T07:39:07.912,2021-05-31T02:46:50.584,2022-03-02
847,user847@email.com,FINANCE,2020-02-24T07:39:07.977,2021-05-31T02:46:51.410,2022-03-06
848,user848@email.com,IT,2020-02-24T07:39:08.050,2021-05-03T13:14:39.970,2022-03-11
849,user849@email.com,HUMAN CAPITAL,2020-02-24T07:39:08.170,2021-05-31T02:46:51.540,2022-03-11
850,user850@email.com,IT,2020-02-24T07:39:08.246,2021-05-31T02:46:51.672,2022-03-06
851,user851@email.com,OPERATIONAL,2020-02-24T07:39:08.371,2021-05-31T02:46:51.796,2022-03-06
852,user852@email.com,FINANCE,2020-02-24T07:39:08.449,2021-05-31T02:46:51.924,2022-03-10
853,user853@email.com,MARKETING,2020-02-24T07:39:08.598,2021-05-31T02:46:52.047,2022-03-06
854,user854@email.com,ECOMMERCE,2020-02-24T07:39:08.656,2021-05-31T02:46:52.166,2022-03-06
855,user855@email.com,ECOMMERCE,2020-02-24T07:39:08.787,2021-05-31T02:46:52.293,2022-03-06
856,user856@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:08.850,2021-05-31T02:46:52.422,2022-03-20
857,user857@email.com,FINANCE,2020-02-24T07:39:08.926,2021-05-31T02:46:52.669,2022-03-06
858,user858@email.com,F&B,2020-02-24T07:39:08.981,2021-05-03T13:14:39.484,2022-03-06
859,user859@email.com,OPERATIONAL,2020-02-24T07:39:09.040,2021-05-31T02:46:52.810,2022-03-07
860,user860@email.com,ECOMMERCE,2020-02-24T07:39:09.096,2021-05-31T02:46:52.948,2022-03-06
861,user861@email.com,PRODUCT,2020-02-24T07:39:09.185,2021-05-31T02:46:53.081,2022-03-06
862,user862@email.com,FINANCE,2020-02-24T07:39:09.274,2021-05-31T02:46:53.407,2022-03-20
863,user863@email.com,HUMAN CAPITAL,2020-02-24T07:39:09.413,2021-05-31T02:46:53.814,2022-03-06
864,user864@email.com,FINANCE,2020-02-24T07:39:09.471,2021-05-03T13:14:40.045,2022-03-06
865,user865@email.com,PRODUCT,2020-02-24T07:39:09.628,2021-05-31T02:46:53.933,2022-03-06
866,user866@email.com,ECOMMERCE,2020-02-24T07:39:09.698,2021-05-03T13:14:39.938,2022-03-06
867,user867@email.com,MARKETING,2020-02-24T07:39:09.814,2021-05-31T02:46:54.197,2022-03-06
868,user868@email.com,MARKETING,2020-02-24T07:39:09.875,2021-05-31T02:46:54.322,2022-03-01
869,user869@email.com,MARKETING,2020-02-24T07:39:10.014,2021-05-03T13:14:39.730,2022-02-25
870,user870@email.com,OPERATIONAL,2020-02-24T07:39:10.077,2021-05-31T02:46:54.440,2022-02-25
871,user871@email.com,MARKETING,2020-02-24T07:39:10.164,2021-05-31T02:46:54.586,2022-02-25
872,user872@email.com,FINANCE,2020-02-24T07:39:10.233,2021-05-31T02:46:54.723,2022-02-25
873,user873@email.com,HUMAN CAPITAL,2020-02-24T07:39:10.303,2021-05-31T02:46:54.843,2022-02-25
874,user874@email.com,FINANCE,2020-02-24T07:39:10.422,2021-05-31T02:46:54.965,2022-02-25
875,user875@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:10.512,2021-05-31T02:46:55.106,2022-02-25
876,user876@email.com,OPERATIONAL,2020-02-24T07:39:10.635,2021-05-31T02:46:55.257,2022-03-04
877,user877@email.com,ECOMMERCE,2020-02-24T07:39:10.697,2021-05-31T02:46:55.884,2022-03-02
878,user878@email.com,OPERATIONAL,2020-02-24T07:39:10.832,2021-05-31T02:46:56.005,2022-03-02
879,user879@email.com,MARKETING,2020-02-24T07:39:10.947,2021-05-31T02:46:56.250,2022-03-04
880,user880@email.com,FINANCE,2020-02-24T07:39:11.074,2021-05-31T02:46:56.368,2022-03-04
881,user881@email.com,MARKETING,2020-02-24T07:39:11.190,2021-05-31T02:46:56.504,2022-03-04
882,user882@email.com,HUMAN CAPITAL,2020-02-24T07:39:11.367,2021-05-03T13:14:37.650,2022-03-06
883,user883@email.com,FINANCE,2020-02-24T07:39:11.434,2021-05-31T02:46:56.631,2022-03-06
884,user884@email.com,FINANCE,2020-02-24T07:39:11.555,2021-05-31T02:46:56.767,2022-03-06
885,user885@email.com,FINANCE,2020-02-24T07:39:11.641,2021-05-31T02:46:56.911,2022-03-06
886,user886@email.com,FINANCE,2020-02-24T07:39:11.755,2021-05-31T02:46:57.043,2022-03-06
887,user887@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:11.814,2021-05-31T02:46:57.160,2022-03-07
888,user888@email.com,F&B,2020-02-24T07:39:11.946,2021-05-31T02:46:57.278,2022-03-07
889,user889@email.com,FINANCE,2020-02-24T07:39:12.065,2021-05-31T02:46:57.400,2022-03-06
890,user890@email.com,FINANCE,2020-02-24T07:39:12.177,2021-05-31T02:46:57.528,2022-03-07
891,user891@email.com,MARKETING,2020-02-24T07:39:12.271,2021-05-31T02:46:57.692,2022-03-06
892,user892@email.com,FINANCE,2020-02-24T07:39:12.366,2021-05-31T02:46:57.835,2022-03-07
893,user893@email.com,HUMAN CAPITAL,2020-02-24T07:39:12.468,2021-05-31T02:46:57.991,2022-03-07
894,user894@email.com,MARKETING,2020-02-24T07:39:12.537,2021-05-31T02:46:58.125,2022-03-07
895,user895@email.com,BOM,2020-02-24T07:39:12.672,2021-05-31T02:46:58.254,2022-03-07
896,user896@email.com,ECOMMERCE,2020-02-24T07:39:12.738,2021-05-03T13:14:37.694,2022-03-10
897,user897@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:12.873,2021-05-31T02:46:58.532,2022-03-08
898,user898@email.com,HUMAN CAPITAL,2020-02-24T07:39:12.931,2021-05-31T02:46:58.670,2022-03-11
899,user899@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:13.048,2021-05-31T02:46:58.973,2022-03-17
900,user900@email.com,ECOMMERCE,2020-02-24T07:39:13.139,2021-05-03T13:14:38.700,2022-03-14
901,user901@email.com,MARKETING,2020-02-24T07:39:13.292,2021-05-31T02:46:59.500,2022-03-20
902,user902@email.com,FINANCE,2020-02-24T07:39:13.357,2021-05-31T02:46:59.658,2022-03-21
903,user903@email.com,IT,2020-02-24T07:39:13.500,2021-05-03T13:14:39.911,2022-03-21
904,user904@email.com,IT,2020-02-24T07:39:13.565,2021-05-03T13:14:40.223,2022-03-22
905,user905@email.com,F&B,2020-02-24T07:39:13.699,2021-05-19T07:40:01.102,2022-03-22
906,user906@email.com,FINANCE,2020-02-24T07:39:13.782,2021-05-31T02:46:59.878,2022-03-22
907,user907@email.com,HUMAN CAPITAL,2020-02-24T07:39:13.923,2021-05-31T02:47:00.298,2021-10-07
908,user908@email.com,HUMAN CAPITAL,2020-02-24T07:39:13.986,2021-05-31T02:47:00.469,2021-07-14
909,user909@email.com,ECOMMERCE,2020-02-24T07:39:14.129,2021-05-03T13:14:37.856,2021-10-14
910,user910@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:14.211,2021-05-31T02:47:00.614,2021-10-05
911,user911@email.com,BOM,2020-02-24T07:39:14.329,2021-05-03T13:14:34.467,2021-11-16
912,user912@email.com,HUMAN CAPITAL,2020-02-24T07:39:14.530,2021-05-31T02:47:01.331,2021-07-14
913,user913@email.com,BOM,2020-02-24T07:39:14.600,2021-05-31T02:47:01.473,2021-11-12
914,user914@email.com,BOM,2020-02-24T07:39:14.759,2021-05-31T02:47:01.721,2021-10-05
915,user915@email.com,FINANCE,2020-02-24T07:39:14.961,2021-05-31T02:47:01.875,2021-11-12
916,user916@email.com,HUMAN CAPITAL,2020-02-24T07:39:15.201,2021-05-31T02:47:02.027,2021-10-08
917,user917@email.com,ECOMMERCE,2020-02-24T07:39:15.351,2021-05-31T02:47:02.172,2021-07-13
918,user918@email.com,HUMAN CAPITAL,2020-02-24T07:39:15.417,2021-05-31T02:47:02.321,2021-07-16
919,user919@email.com,FINANCE,2020-02-24T07:39:15.552,2021-05-31T02:47:02.462,2021-10-07
920,user920@email.com,ECOMMERCE,2020-02-24T07:39:15.631,2021-05-31T02:47:02.751,2021-10-05
921,user921@email.com,ECOMMERCE,2020-02-24T07:39:15.786,2021-05-31T02:47:02.888,2021-10-04
922,user922@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:16.045,2021-05-31T02:47:03.026,2021-11-23
923,user923@email.com,ECOMMERCE,2020-02-24T07:39:16.177,2021-05-31T02:47:03.168,2021-07-16
924,user924@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:16.368,2021-05-31T02:47:03.305,2021-07-16
925,user925@email.com,FINANCE,2020-02-24T07:39:16.446,2021-05-31T02:47:03.436,2021-07-16
926,user926@email.com,ECOMMERCE,2020-02-24T07:39:16.594,2021-05-31T02:47:03.574,2021-07-16
927,user927@email.com,F&B,2020-02-24T07:39:16.788,2021-05-19T07:40:01.218,2021-11-12
928,user928@email.com,HUMAN CAPITAL,2020-02-24T07:39:16.879,2021-05-31T02:47:03.709,2021-11-12
929,user929@email.com,FINANCE,2020-02-24T07:39:16.973,2021-05-31T02:47:03.841,2021-10-28
930,user930@email.com,FINANCE,2020-02-24T07:39:17.202,2021-05-31T02:47:03.980,2021-10-21
931,user931@email.com,FINANCE,2020-02-24T07:39:17.343,2021-05-31T02:47:04.115,2021-07-16
932,user932@email.com,ECOMMERCE,2020-02-24T07:39:17.486,2021-05-03T13:14:39.944,2021-10-21
933,user933@email.com,F&B,2020-02-24T07:39:17.562,2021-05-19T07:40:00.864,2021-12-28
934,user934@email.com,MARKETING,2020-02-24T07:39:17.696,2021-05-31T02:47:04.375,2021-12-16
935,user935@email.com,FINANCE,2020-02-24T07:39:17.894,2021-05-31T02:47:04.531,2021-12-10
936,user936@email.com,FINANCE,2020-02-24T07:39:18.001,2021-05-31T02:47:04.675,2021-12-16
937,user937@email.com,PRODUCT,2020-02-24T07:39:18.108,2021-05-31T02:47:04.806,2021-12-16
938,user938@email.com,MARKETING,2020-02-24T07:39:18.185,2021-05-31T02:47:04.947,2021-12-17
939,user939@email.com,ECOMMERCE,2020-02-24T07:39:18.247,2021-05-31T02:47:05.168,2021-12-16
940,user940@email.com,ECOMMERCE,2020-02-24T07:39:18.471,2021-05-31T02:47:05.350,2021-12-10
941,user941@email.com,FINANCE,2020-02-24T07:39:18.638,2021-05-31T02:47:05.809,2021-12-16
942,user942@email.com,FINANCE,2020-02-24T07:39:18.699,2021-05-31T02:47:05.946,2021-07-14
943,user943@email.com,ECOMMERCE,2020-02-24T07:39:18.878,2021-05-31T02:47:06.100,2021-07-22
944,user944@email.com,ECOMMERCE,2020-02-24T07:39:19.033,2021-05-31T02:47:06.278,2021-12-08
945,user945@email.com,ECOMMERCE,2020-02-24T07:39:19.124,2021-05-03T13:14:39.896,2021-07-22
946,user946@email.com,RESEARCH AND DEVELOPMENT,2020-02-24T07:39:19.241,2021-05-31T02:47:06.406,2021-12-09
947,user947@email.com,HUMAN CAPITAL,2020-02-24T07:39:19.305,2021-05-31T02:47:06.576,2021-12-10
948,user948@email.com,HUMAN CAPITAL,2020-02-24T07:39:19.397,2021-05-31T02:47:06.718,2021-11-08
949,user949@email.com,MARKETING,2020-02-24T07:39:19.458,2021-05-31T02:47:06.845,2021-11-08
950,user950@email.com,F&B,2020-02-25T04:37:18.217,2021-05-03T13:14:40.745,2021-11-08
951,user951@email.com,HUMAN CAPITAL,2020-03-03T00:17:37.067,2021-05-03T13:14:35.493,2021-11-19
952,user952@email.com,F&B,2020-03-04T01:14:17.555,2021-05-03T13:14:36.020,2021-07-14
953,user953@email.com,F&B,2020-03-04T01:15:42.254,2021-05-03T13:14:40.323,2021-12-08
954,user954@email.com,F&B,2020-03-04T01:17:31.908,2021-05-03T13:14:37.987,2021-10-07
955,user955@email.com,HUMAN CAPITAL,2020-03-05T01:54:26.259,2021-05-03T13:14:40.916,2021-10-07
956,user956@email.com,BOM,2020-03-05T01:55:08.847,2021-05-03T13:14:35.563,2021-10-21
957,user957@email.com,BOM,2020-03-05T08:43:11.859,2021-05-03T13:14:34.280,2021-10-19
958,user958@email.com,IT,2020-03-09T07:33:50.138,2021-05-03T13:14:40.628,2022-02-14
959,user959@email.com,OPERATIONAL,2020-03-10T07:06:48.169,2021-05-19T07:40:04.283,2021-10-15
960,user960@email.com,MARKETING,2020-03-10T07:07:14.032,2021-05-19T07:40:04.227,2021-10-01
961,user961@email.com,MARKETING,2020-03-10T07:07:23.806,2021-05-31T02:47:02.613,2021-10-11
962,user962@email.com,HUMAN CAPITAL,2020-03-10T07:07:43.272,2021-05-19T07:40:04.081,2021-10-15
963,user963@email.com,ECOMMERCE,2020-03-10T07:07:52.168,2021-05-19T07:40:03.683,2021-10-13
964,user964@email.com,ECOMMERCE,2020-03-10T07:08:13.521,2021-05-19T07:40:03.274,2021-09-24
965,user965@email.com,F&B,2020-03-10T07:08:25.469,2021-05-19T07:40:01.799,2021-09-24
966,user966@email.com,ECOMMERCE,2020-03-10T07:08:37.165,2021-05-03T13:14:35.632,2021-07-18
967,user967@email.com,ECOMMERCE,2020-03-10T07:08:49.803,2021-05-31T02:46:45.647,2021-10-05
968,user968@email.com,F&B,2020-03-10T07:09:06.511,2021-05-19T07:40:03.390,2021-10-04
969,user969@email.com,F&B,2020-03-10T07:09:15.027,2021-05-19T07:40:04.019,2021-12-31
970,user970@email.com,ECOMMERCE,2020-03-10T07:09:37.954,2021-05-03T13:14:40.756,2021-11-26
971,user971@email.com,ECOMMERCE,2020-03-10T07:09:59.199,2021-05-31T02:46:45.797,2022-02-17
972,user972@email.com,ECOMMERCE,2020-03-10T07:10:11.382,2021-05-03T13:14:38.705,2021-12-06
973,user973@email.com,ECOMMERCE,2020-03-10T07:17:58.973,2021-05-03T13:14:40.568,2021-11-26
974,user974@email.com,ECOMMERCE,2020-03-10T07:18:13.056,2021-05-31T02:46:48.182,2021-11-26
975,user975@email.com,ECOMMERCE,2020-03-10T07:18:24.634,2021-05-31T02:47:05.667,2021-07-22
976,user976@email.com,ECOMMERCE,2020-03-10T07:18:38.105,2021-05-19T07:40:03.621,2021-07-14
977,user977@email.com,IT,2020-03-10T07:19:26.492,2021-05-03T13:14:38.406,2021-07-15
978,user978@email.com,ECOMMERCE,2020-03-10T07:19:37.282,2021-05-03T13:14:36.304,2021-06-19
979,user979@email.com,HUMAN CAPITAL,2020-03-10T07:20:01.444,2021-05-19T07:40:03.853,2021-07-14
980,user980@email.com,F&B,2020-03-10T07:20:13.875,2021-05-19T07:40:04.147,2021-07-16
981,user981@email.com,ECOMMERCE,2020-03-10T07:20:38.223,2021-05-19T07:40:03.330,2021-07-15
982,user982@email.com,OPERATIONAL,2020-03-10T07:20:48.269,2021-05-03T13:14:38.539,2021-07-16
983,user983@email.com,ECOMMERCE,2020-03-10T07:21:03.085,2021-05-03T13:14:37.272,2021-07-15
984,user984@email.com,MARKETING,2020-03-10T07:21:12.851,2021-05-31T02:46:59.331,2021-07-15
985,user985@email.com,HUMAN CAPITAL,2020-03-10T07:21:21.987,2021-05-19T07:40:03.750,2021-07-23
986,user986@email.com,FINANCE,2020-03-10T07:21:32.987,2021-05-19T07:40:03.941,2021-11-30
987,user987@email.com,HUMAN CAPITAL,2020-03-10T07:40:30.273,2021-05-03T13:14:38.111,2022-01-13
988,user988@email.com,ECOMMERCE,2020-03-16T02:43:55.913,2021-05-03T13:14:34.679,2021-10-29
989,user989@email.com,F&B,2020-03-16T02:45:11.714,2021-05-19T07:40:02.009,2021-11-17
990,user990@email.com,PRODUCT,2020-03-16T02:45:33.703,2021-05-19T07:40:02.706,2021-10-29
991,user991@email.com,FINANCE,2020-03-16T02:46:16.139,2021-05-03T13:14:38.909,2021-11-12
992,user992@email.com,IT,2020-03-16T02:46:35.634,2021-05-03T13:14:35.601,2021-12-21
993,user993@email.com,F&B,2020-03-16T02:47:03.959,2021-05-03T13:14:35.427,2021-11-25
994,user994@email.com,F&B,2020-03-16T02:47:29.804,2021-05-03T13:14:38.952,2021-11-29
995,user995@email.com,F&B,2020-03-16T02:47:57.329,2021-05-07T00:55:55.834,2021-11-29
996,user996@email.com,PRODUCT,2020-03-16T02:48:16.873,2021-05-03T13:14:34.512,2021-11-17
997,user997@email.com,F&B,2020-03-16T02:53:02.936,2021-05-31T02:46:58.390,2021-12-03
998,user998@email.com,MARKETING,2020-03-16T04:26:32.381,2021-06-18T03:43:53.377,2021-11-12
999,user999@email.com,F&B,2020-03-16T04:26:51.416,2021-05-03T13:14:38.495,2022-02-07
1000,user1000@email.com,ECOMMERCE,2020-03-16T04:27:09.620,2021-05-03T13:14:41.004,2022-02-07
1001,user1001@email.com,MARKETING,2020-03-16T04:27:30.238,2021-05-03T13:14:40.857,2021-11-12
1002,user1002@email.com,PRODUCT,2020-03-16T04:33:55.932,2021-05-03T13:14:36.696,2021-11-26
1003,user1003@email.com,MARKETING,2020-03-16T06:54:41.047,2021-05-03T13:14:37.815,2021-11-09
1004,user1004@email.com,IT,2020-03-17T04:55:13.967,2021-05-03T13:14:39.405,2021-11-12
1005,user1005@email.com,IT,2020-03-17T04:55:52.711,2021-05-03T13:14:40.497,2021-10-28
1006,user1006@email.com,OPERATIONAL,2020-03-17T10:35:49.621,2021-05-19T07:40:04.339,2021-11-12
1007,user1007@email.com,IT,2020-03-18T03:31:02.463,2021-05-03T13:14:34.199,2021-11-12
1008,user1008@email.com,IT,2020-03-18T03:32:13.298,2021-05-03T13:14:33.870,2021-11-12
1010,user1010@email.com,ECOMMERCE,2020-03-23T01:29:18.429,2021-05-03T13:14:38.808,2022-02-28
1011,user1011@email.com,ECOMMERCE,2020-03-31T07:38:30.914,2021-05-03T13:14:39.131,2021-12-01
1012,user1012@email.com,F&B,2020-04-01T07:25:45.628,2021-05-03T13:14:38.871,2021-12-01
1013,user1013@email.com,F&B,2020-04-01T07:26:46.611,2021-05-03T13:14:39.082,2021-10-05
1014,user1014@email.com,HUMAN CAPITAL,2020-04-02T01:56:44.547,2021-05-03T13:14:40.579,2021-11-26
1015,user1015@email.com,F&B,2020-04-02T02:46:24.955,2021-05-03T13:14:39.643,2021-11-16
1017,user1017@email.com,HUMAN CAPITAL,2020-04-02T07:34:09.995,2021-05-03T13:14:38.076,2021-11-16
1018,user1018@email.com,HUMAN CAPITAL,2020-04-02T07:35:17.064,2021-05-03T13:14:35.095,2021-11-16
1019,user1019@email.com,HUMAN CAPITAL,2020-04-02T07:39:45.552,2021-05-19T07:40:01.718,2021-11-04
1020,user1020@email.com,HUMAN CAPITAL,2020-04-02T07:40:34.611,2021-05-03T13:14:36.717,2021-07-14
1021,user1021@email.com,MARKETING,2020-04-02T07:42:44.239,2021-05-03T13:14:37.619,2021-07-19
1022,user1022@email.com,FINANCE,2020-04-06T01:29:30.506,2021-05-03T13:14:37.560,2021-11-03
1023,user1023@email.com,OPERATIONAL,2020-04-09T00:45:13.841,2021-05-03T13:14:36.782,2021-10-05
1024,user1024@email.com,MARKETING,2020-04-16T02:23:19.411,2021-05-03T13:14:34.808,2021-10-01
1025,user1025@email.com,FINANCE,2020-04-16T04:07:03.781,2021-05-03T13:14:35.674,2021-10-04
1027,user1027@email.com,FINANCE,2020-04-20T01:30:13.515,2021-05-19T07:40:01.582,2021-11-12
1028,user1028@email.com,OPERATIONAL,2020-04-20T01:36:49.884,2021-05-19T07:40:02.918,2021-10-06
1029,user1029@email.com,MARKETING,2020-04-20T06:11:37.994,2021-05-03T13:14:33.993,2021-10-06
1030,user1030@email.com,ECOMMERCE,2020-04-20T07:03:47.793,2021-05-03T13:14:35.982,2021-10-01
1031,user1031@email.com,PRODUCT,2020-04-20T07:16:04.507,2021-05-03T13:14:36.053,2021-10-01
1032,user1032@email.com,PRODUCT,2020-04-20T07:19:47.508,2021-05-19T07:40:02.066,2021-11-15
1033,user1033@email.com,ECOMMERCE,2020-04-20T07:23:33.138,2021-05-03T13:14:39.394,2021-10-05
1034,user1034@email.com,PRODUCT,2020-04-20T07:32:43.673,2021-05-03T13:14:36.701,2021-11-12
1035,user1035@email.com,ECOMMERCE,2020-04-20T07:38:45.477,2021-05-31T02:47:01.053,2021-11-12
1036,user1036@email.com,FINANCE,2020-04-20T07:41:06.348,2021-05-03T13:14:36.548,2021-10-27
1037,user1037@email.com,ECOMMERCE,2020-04-20T07:42:18.825,2021-05-03T13:14:36.739,2021-11-24
1038,user1038@email.com,ECOMMERCE,2020-04-20T07:45:34.430,2021-05-31T02:47:05.492,2021-10-01
1039,user1039@email.com,ECOMMERCE,2020-04-20T07:46:45.522,2021-05-03T13:14:38.610,2021-11-12
1040,user1040@email.com,ECOMMERCE,2020-04-20T07:48:52.953,2021-05-03T13:14:39.538,2021-07-29
1041,user1041@email.com,IT,2020-04-20T07:50:52.192,2021-05-03T13:14:33.875,2021-07-15
1042,user1042@email.com,PRODUCT,2020-04-20T07:52:34.828,2021-05-03T13:14:38.366,2021-07-16
1043,user1043@email.com,OPERATIONAL,2020-04-20T08:56:10.602,2021-05-03T13:14:39.077,2021-07-14
